Curso,Unidade de execução,Turno,Turma,Inscritos no turno (no 1º semestre é baseado em estimativas),Turnos com capacidade superior à capacidade das características das salas,Turno com inscrições superiores à capacidade das salas,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,Características reais da sala
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,11:00:00,12:30:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
LG,Estratégia Empresarial,EETP04,GC2,44,0,1,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,9:30:00,11:00:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
MGE,Contabilidade e Reporte Financeiro (6ects),02670TP01,MGEA1,30,0,0,,8:00:00,9:30:00,,,,,
DHMC,Seminário Teórico-Metodológico em História Moderna e Contemporânea I,01144S01,DHMCA1,6,0,0,,18:00:00,21:00:00,,,,,
DHMC,Seminário Teórico-Metodológico em História Moderna e Contemporânea I,01144S01,DHMCA1,6,0,0,,18:00:00,21:00:00,,,,,
DHMC,Seminário Teórico-Metodológico em História Moderna e Contemporânea I,01144S01,DHMCA1,6,0,0,,18:00:00,21:00:00,,,,,
DHMC,Seminário Teórico-Metodológico em História Moderna e Contemporânea I,01144S01,DHMCA1,6,0,0,,18:00:00,21:00:00,,,,,
DHMC,Seminário Teórico-Metodológico em História Moderna e Contemporânea I,01144S01,DHMCA1,6,0,0,,18:00:00,21:00:00,,,,,
DHMC,Seminário Teórico-Metodológico em História Moderna e Contemporânea I,01144S01,DHMCA1,6,0,0,,18:00:00,21:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
MDE,Seminário sobre Temas de Direito do Trabalho (6 Ects),02684TP01,MDEDTB1,18,0,0,,18:00:00,20:00:00,,,,,
PGADCS,Da Análise de Conteúdo à Análise Quantitativa: Potencialidades do Maxqda,00609TP01,PG-ADCSA1,21,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Da Análise de Conteúdo à Análise Quantitativa: Potencialidades do Maxqda,00609TP01,PG-ADCSA1,21,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Da Análise de Conteúdo à Análise Quantitativa: Potencialidades do Maxqda,00609TP01,PG-ADCSA1,21,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Da Análise de Conteúdo à Análise Quantitativa: Potencialidades do Maxqda,00609TP01,PG-ADCSA1,21,0,0,,18:30:00,21:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,14:30:00,16:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL09,GMKA2,32,0,1,,16:00:00,17:30:00,,,,,
MEMSSFC,Metodologia da Pesquisa Social,00803TP01,MEMSSFCA1,20,0,0,,15:00:00,19:00:00,,,,,
MEMSSFC,Metodologia da Pesquisa Social,00803TP01,MEMSSFCA1,20,0,0,,15:00:00,19:00:00,,,,,
MEMSSFC,Metodologia da Pesquisa Social,00803TP01,MEMSSFCA1,20,0,0,,15:00:00,19:00:00,,,,,
MEMSSFC,Metodologia da Pesquisa Social,00803TP01,MEMSSFCA1,20,0,0,,15:00:00,19:00:00,,,,,
MEMSSFC,Metodologia da Pesquisa Social,00803TP01,MEMSSFCA1,20,0,0,,15:00:00,19:00:00,,,,,
MEMSSFC,Metodologia da Pesquisa Social,00803TP01,MEMSSFCA1,20,0,0,,15:00:00,19:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,18:00:00,20:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,20:00:00,22:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,20:00:00,22:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,20:00:00,22:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,18:00:00,20:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,18:00:00,20:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,18:00:00,20:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,18:00:00,20:00:00,,,,,
"DATMC, MATMC, MEU",Cultura Metropolitana Contemporânea,00463-1T01,"DATMCA1, MATMCA1",18,0,0,,18:00:00,20:00:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MG,Planeamento e Inovação em Marketing,01784T02,MGA2,36,0,0,,11:00:00,12:30:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,20:00:00,22:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,20:00:00,22:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,20:00:00,22:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,18:00:00,20:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,18:00:00,20:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,18:00:00,20:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,20:00:00,22:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,20:00:00,22:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,20:00:00,22:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,18:00:00,20:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,18:00:00,20:00:00,,,,,
MPRI,Desenvolvimento de Competências para Diversidade Individual e Cultural,01697TP01,"MPRIB1, MPRIA1",15,0,0,,18:00:00,20:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
226,Programação Web (Iefp),02999TP03,C,21,0,0,,14:00:00,16:00:00,,,,,
"MGI, SEEB",e-Business,M4208-1TP01,"WE2, MGIA1",37,0,0,,18:00:00,21:00:00,,,,,
"MGI, SEEB",e-Business,M4208-1TP01,"WE2, MGIA1",37,0,0,,9:30:00,12:30:00,,,,,
"MGI, SEEB",e-Business,M4208-1TP01,"WE2, MGIA1",37,0,0,,9:30:00,12:30:00,,,,,
"MGI, SEEB",e-Business,M4208-1TP01,"WE2, MGIA1",37,0,0,,18:00:00,21:00:00,,,,,
"MGI, SEEB",e-Business,M4208-1TP01,"WE2, MGIA1",37,0,0,,18:00:00,21:00:00,,,,,
"MGI, SEEB",e-Business,M4208-1TP01,"WE2, MGIA1",37,0,0,,18:00:00,21:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,18:00:00,20:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,20:00:00,22:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,20:00:00,22:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,18:00:00,20:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,18:00:00,20:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,20:00:00,22:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,20:00:00,22:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,18:00:00,20:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,18:00:00,20:00:00,,,,,
MCE,Desenvolvimento Emocional na Família e na Escola,00124-1TP02,MCEA1,11,0,0,,18:00:00,20:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Técnicas de Comunicação,02255-6TP01,CI-CT1,32,0,1,,9:30:00,12:30:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Técnicas de Comunicação,02255-6TP01,CI-CT1,32,0,1,,9:30:00,12:30:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Técnicas de Comunicação,02255-6TP01,CI-CT1,32,0,1,,9:30:00,12:30:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Técnicas de Comunicação,02255-6TP01,CI-CT1,32,0,1,,9:30:00,12:30:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Técnicas de Comunicação,02255-6TP01,CI-CT1,32,0,1,,9:30:00,12:30:00,,,,,
PGADCS,Iniciação ao Spss e à Análise Estatística,M7039TP01,PG-ADCSA1,18,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Iniciação ao Spss e à Análise Estatística,M7039TP01,PG-ADCSA1,18,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Iniciação ao Spss e à Análise Estatística,M7039TP01,PG-ADCSA1,18,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Iniciação ao Spss e à Análise Estatística,M7039TP01,PG-ADCSA1,18,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Iniciação ao Spss e à Análise Estatística,M7039TP01,PG-ADCSA1,18,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Iniciação ao Spss e à Análise Estatística,M7039TP01,PG-ADCSA1,18,0,0,,18:30:00,21:30:00,,,,,
PGADCS,Iniciação ao Spss e à Análise Estatística,M7039TP01,PG-ADCSA1,18,0,0,,18:30:00,21:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,A Europa e o Mundo no Século XIX,L5174-1TTP01,"CI-IEPM2, CI-IEPM1",5,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LETI,"Multiplexagem, Comutação e Integração de Serviços",L0700T01,"ETC2, ETC1",79,0,0,,14:30:00,16:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,9:30:00,11:00:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
LG,Informática de Gestão,L0718-1TP04,GA1,35,0,0,,11:00:00,12:30:00,,,,,
